element,fixture,opponent_team,total_points,was_home,kickoff_time,team_h_score,team_a_score,round,minutes,goals_scored,assists,clean_sheets,goals_conceded,own_goals,penalties_saved,penalties_missed,yellow_cards,red_cards,saves,bonus,bps,influence,creativity,threat,ict_index,starts,expected_goals,expected_assists,expected_goal_involvements,expected_goals_conceded,value,transfers_balance,selected,transfers_in,transfers_out,playername,web_name,position
288,13,4,2,TRUE,2023-08-19T14:00:00Z,0,3,2,90,0,0,0,3,0,0,0,0,0,0,0,8,11.0,20.8,26.0,5.8,1,0.05,0.14,0.19,3.80,55,1268,20686,3379,2111,Harry Wilson,Wilson,MID
288,21,1,2,FALSE,2023-08-26T14:00:00Z,2,2,3,70,0,0,0,1,0,0,0,0,0,0,0,5,0.0,1.8,1.0,0.1,1,0.03,0.00,0.03,2.32,55,-4122,17178,641,4763,Harry Wilson,Wilson,MID
288,39,13,2,FALSE,2023-09-02T14:00:00Z,5,1,4,80,0,0,0,4,0,0,0,0,0,0,0,4,0.0,0.8,2.0,0.1,1,0.00,0.00,0.00,2.07,54,-2312,15582,452,2764,Harry Wilson,Wilson,MID
558,5,9,1,FALSE,2023-08-12T14:00:00Z,0,1,1,57,0,0,0,0,0,0,0,0,0,0,0,-3,0.0,1.8,6.0,0.6,1,0.07,0.02,0.09,2.13,55,0,103091,0,0,Raúl Jiménez,Raúl,FWD
558,13,4,2,TRUE,2023-08-19T14:00:00Z,0,3,2,85,0,0,0,2,0,0,0,0,0,0,0,5,8.4,3.3,21.0,3.3,1,0.05,0.10,0.15,2.54,55,-10517,102072,7518,18035,Raúl Jiménez,Raúl,FWD
558,21,1,1,FALSE,2023-08-26T14:00:00Z,2,2,3,90,0,0,0,2,0,0,0,1,0,0,0,7,14.6,3.9,9.0,2.8,1,0.19,0.01,0.20,3.25,54,-17279,86977,4970,22249,Raúl Jiménez,Raúl,FWD
558,39,13,2,FALSE,2023-09-02T14:00:00Z,5,1,4,80,0,0,0,4,0,0,0,0,0,0,0,13,12.2,33.9,26.0,7.2,1,0.19,0.13,0.32,2.07,54,-9240,80045,6491,15731,Raúl Jiménez,Raúl,FWD
591,5,9,0,FALSE,2023-08-12T14:00:00Z,0,1,1,45,0,0,0,0,0,0,0,1,0,0,0,0,3.0,13.2,0.0,1.6,1,0.00,0.04,0.04,2.13,55,0,53487,0,0,Willian Borges da Silva,Willian,MID
591,13,4,1,TRUE,2023-08-19T14:00:00Z,0,3,2,22,0,0,0,1,0,0,0,0,0,0,0,1,0.0,0.7,1.0,0.1,0,0.07,0.00,0.07,1.87,55,-8781,49171,1870,10651,Willian Borges da Silva,Willian,MID
591,21,1,0,FALSE,2023-08-26T14:00:00Z,2,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,54,-13849,36074,657,14506,Willian Borges da Silva,Willian,MID
591,39,13,1,FALSE,2023-09-02T14:00:00Z,5,1,4,17,0,0,0,1,0,0,0,0,0,0,0,2,0.0,0.5,0.0,0.0,0,0.00,0.01,0.01,0.19,53,-10641,25639,70,10711,Willian Borges da Silva,Willian,MID
610,5,9,0,FALSE,2023-08-12T14:00:00Z,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,45,0,29050,0,0,Calvin Bassey,Bassey,DEF
610,13,4,1,TRUE,2023-08-19T14:00:00Z,0,3,2,23,0,0,0,1,0,0,0,0,0,0,0,4,3.4,0.5,0.0,0.4,0,0.00,0.00,0.00,1.87,45,-2695,29878,1579,4274,Calvin Bassey,Bassey,DEF
610,21,1,-2,FALSE,2023-08-26T14:00:00Z,2,2,3,82,0,0,0,2,0,0,0,0,1,0,0,0,7.0,0.3,0.0,0.7,1,0.00,0.00,0.00,3.92,45,-3067,27642,682,3749,Calvin Bassey,Bassey,DEF
610,39,13,0,FALSE,2023-09-02T14:00:00Z,5,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,45,-3461,24826,574,4035,Calvin Bassey,Bassey,DEF
625,5,9,0,FALSE,2023-08-12T14:00:00Z,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,40,0,2596,0,0,Luc De Fougerolles,De Fougerolles,DEF
625,13,4,0,TRUE,2023-08-19T14:00:00Z,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,40,-158,4107,216,374,Luc De Fougerolles,De Fougerolles,DEF
625,21,1,0,FALSE,2023-08-26T14:00:00Z,2,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,40,-226,4457,213,439,Luc De Fougerolles,De Fougerolles,DEF
625,39,13,0,FALSE,2023-09-02T14:00:00Z,5,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,40,-268,4666,112,380,Luc De Fougerolles,De Fougerolles,DEF
651,5,9,0,FALSE,2023-08-12T14:00:00Z,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,45,0,0,0,0,Jay Stansfield,Stansfield,FWD
651,13,4,0,TRUE,2023-08-19T14:00:00Z,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,45,576,1999,734,158,Jay Stansfield,Stansfield,FWD
651,21,1,0,FALSE,2023-08-26T14:00:00Z,2,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,45,314,2910,774,460,Jay Stansfield,Stansfield,FWD
651,39,13,0,FALSE,2023-09-02T14:00:00Z,5,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,45,-541,2473,147,688,Jay Stansfield,Stansfield,FWD
652,5,9,0,FALSE,2023-08-12T14:00:00Z,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,45,0,0,0,0,Matthew Dibley-Dias,Dibley-Dias,MID
652,13,4,0,TRUE,2023-08-19T14:00:00Z,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,45,95,349,128,33,Matthew Dibley-Dias,Dibley-Dias,MID
652,21,1,0,FALSE,2023-08-26T14:00:00Z,2,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,45,23,474,103,80,Matthew Dibley-Dias,Dibley-Dias,MID
652,39,13,0,FALSE,2023-09-02T14:00:00Z,5,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,45,2,567,90,88,Matthew Dibley-Dias,Dibley-Dias,MID
662,13,4,1,TRUE,2023-08-19T14:00:00Z,0,3,2,4,0,0,0,1,0,0,0,0,0,0,0,3,0.2,0.1,0.0,0.0,0,0.00,0.00,0.00,1.27,50,1144,2230,1346,202,Adama Traoré,Adama,MID
662,21,1,1,FALSE,2023-08-26T14:00:00Z,2,2,3,19,0,0,0,1,0,0,0,0,0,0,0,-2,5.0,0.3,21.0,2.6,0,0.12,0.00,0.12,0.94,50,288,3081,1015,727,Adama Traoré,Adama,MID
662,39,13,1,FALSE,2023-09-02T14:00:00Z,5,1,4,9,0,0,0,1,0,0,0,0,0,0,0,3,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.19,50,431,4092,1125,694,Adama Traoré,Adama,MID
683,21,1,0,FALSE,2023-08-26T14:00:00Z,2,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,45,0,0,0,0,Luke Harris,Harris,MID
683,39,13,2,FALSE,2023-09-02T14:00:00Z,5,1,4,74,0,0,0,5,0,0,0,0,0,0,0,2,3.2,0.7,17.0,2.1,0,0.28,0.01,0.29,2.26,45,99,214,112,13,Luke Harris,Harris,MID
688,39,13,1,FALSE,2023-09-02T14:00:00Z,5,1,4,17,0,0,0,1,0,0,0,0,0,0,0,3,0.4,0.6,0.0,0.1,0,0.00,0.03,0.03,0.19,45,971,1290,1247,276,Timothy Castagne,Castagne,DEF
692,39,13,0,FALSE,2023-09-02T14:00:00Z,5,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,40,60,104,64,4,Steven Benda,Benda,GKP
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Fodé Ballo-Touré,NA,NA
289,9,7,0,FALSE,2023-08-13T15:30:00Z,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,40,0,27036,0,0,Adrián San Miguel del Castillo,Adrián,GKP
289,14,3,0,TRUE,2023-08-19T14:00:00Z,3,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,40,-331,31365,1529,1860,Adrián San Miguel del Castillo,Adrián,GKP
289,29,15,0,FALSE,2023-08-27T15:30:00Z,1,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,40,-935,31387,661,1596,Adrián San Miguel del Castillo,Adrián,GKP
289,37,2,0,TRUE,2023-09-03T13:00:00Z,3,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,40,-930,31192,650,1580,Adrián San Miguel del Castillo,Adrián,GKP
290,9,7,1,FALSE,2023-08-13T15:30:00Z,1,1,1,90,0,0,0,1,0,0,0,1,0,0,0,7,13.6,9.1,0.0,2.3,1,0.00,0.02,0.02,1.28,80,0,1514140,0,0,Trent Alexander-Arnold,Alexander-Arnold,DEF
290,14,3,2,TRUE,2023-08-19T14:00:00Z,3,1,2,75,0,0,0,1,0,0,0,0,0,0,0,18,18.4,37.1,38.0,9.4,1,0.13,0.12,0.25,0.45,80,6308,1689685,83246,76938,Trent Alexander-Arnold,Alexander-Arnold,DEF
290,29,15,1,FALSE,2023-08-27T15:30:00Z,1,2,3,90,0,0,0,1,0,0,0,1,0,0,0,8,8.6,23.6,0.0,3.2,1,0.00,0.22,0.22,2.00,80,-421221,1269374,16810,438031,Trent Alexander-Arnold,Alexander-Arnold,DEF
290,37,2,12,TRUE,2023-09-03T13:00:00Z,3,0,4,71,0,1,1,0,0,0,0,0,0,0,3,42,31.2,71.4,4.0,10.7,1,0.06,0.18,0.24,0.57,79,-82951,1227752,40807,123758,Trent Alexander-Arnold,Alexander-Arnold,DEF
291,9,7,3,FALSE,2023-08-13T15:30:00Z,1,1,1,90,0,0,0,1,0,0,0,0,0,4,0,16,26.2,0.0,0.0,2.6,1,0.00,0.00,0.00,1.28,55,0,716489,0,0,Alisson Ramses Becker,A.Becker,GKP
291,14,3,2,TRUE,2023-08-19T14:00:00Z,3,1,2,90,0,0,0,1,0,0,0,1,0,4,0,16,29.0,0.0,0.0,2.9,1,0.00,0.00,0.00,1.29,55,25552,894466,66646,41094,Alisson Ramses Becker,A.Becker,GKP
291,29,15,5,FALSE,2023-08-27T15:30:00Z,1,2,3,90,0,0,0,1,0,0,0,0,0,7,1,24,49.6,0.1,0.0,5.0,1,0.00,0.00,0.00,2.00,55,-62779,858867,19620,82399,Alisson Ramses Becker,A.Becker,GKP
291,37,2,8,TRUE,2023-09-03T13:00:00Z,3,0,4,90,0,0,1,0,0,0,0,0,0,3,1,32,29.4,0.0,0.0,2.9,1,0.00,0.00,0.00,0.66,55,11091,911828,45393,34302,Alisson Ramses Becker,A.Becker,GKP
292,9,7,0,FALSE,2023-08-13T15:30:00Z,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,50,0,4814,0,0,Stefan Bajcetic,Bajcetic,MID
292,14,3,0,TRUE,2023-08-19T14:00:00Z,3,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,50,-848,4935,369,1217,Stefan Bajcetic,Bajcetic,MID
292,29,15,0,FALSE,2023-08-27T15:30:00Z,1,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,49,-726,4396,163,889,Stefan Bajcetic,Bajcetic,MID
292,37,2,0,TRUE,2023-09-03T13:00:00Z,3,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,49,-517,4021,98,615,Stefan Bajcetic,Bajcetic,MID
293,9,7,1,FALSE,2023-08-13T15:30:00Z,1,1,1,24,0,0,0,0,0,0,0,0,0,0,0,3,2.2,1.3,8.0,1.2,0,0.04,0.02,0.06,0.24,75,0,1153451,0,0,Darwin Núñez Ribeiro,Darwin,FWD
293,14,3,1,TRUE,2023-08-19T14:00:00Z,3,1,2,4,0,0,0,0,0,0,0,0,0,0,0,5,2.2,0.0,0.0,0.2,0,0.00,0.00,0.00,0.28,75,-143608,1106632,67659,211267,Darwin Núñez Ribeiro,Darwin,FWD
293,29,15,11,FALSE,2023-08-27T15:30:00Z,1,2,3,13,2,0,0,0,0,0,0,1,0,0,3,50,65.2,0.3,36.0,10.2,0,0.52,0.09,0.61,0.40,73,-424333,695498,12547,436880,Darwin Núñez Ribeiro,Darwin,FWD
293,37,2,8,TRUE,2023-09-03T13:00:00Z,3,0,4,64,0,2,1,0,0,0,0,0,0,0,0,16,11.6,13.2,26.0,5.1,1,1.14,0.01,1.15,0.57,73,141487,901420,208975,67488,Darwin Núñez Ribeiro,Darwin,FWD
294,9,7,1,FALSE,2023-08-13T15:30:00Z,1,1,1,65,0,0,0,1,0,0,0,1,0,0,0,3,3.2,12.9,10.0,2.6,1,0.07,0.01,0.08,1.04,80,0,238521,0,0,Diogo Teixeira da Silva,Diogo J.,MID
294,14,3,12,TRUE,2023-08-19T14:00:00Z,3,1,2,75,1,1,0,1,0,0,0,0,0,0,2,33,39.8,22.9,98.0,16.1,1,0.69,0.12,0.81,0.45,80,-2050,267516,29834,31884,Diogo Teixeira da Silva,Diogo J.,MID
294,29,15,4,FALSE,2023-08-27T15:30:00Z,1,2,3,32,0,1,0,0,0,0,0,0,0,0,0,12,1.6,14.3,8.0,2.4,0,0.00,0.14,0.14,0.75,80,27710,317146,70798,43088,Diogo Teixeira da Silva,Diogo J.,MID
294,37,2,1,TRUE,2023-09-03T13:00:00Z,3,0,4,25,0,0,0,0,0,0,0,0,0,0,0,4,4.0,1.2,0.0,0.5,0,0.00,0.01,0.01,0.08,80,-28671,294870,25857,54528,Diogo Teixeira da Silva,Diogo J.,MID
295,9,7,1,FALSE,2023-08-13T15:30:00Z,1,1,1,13,0,0,0,0,0,0,0,0,0,0,0,6,6.6,11.6,4.0,2.2,0,0.00,0.01,0.01,0.14,50,0,19381,0,0,Harvey Elliott,Elliott,MID
295,14,3,1,TRUE,2023-08-19T14:00:00Z,3,1,2,14,0,0,0,0,0,0,0,0,0,0,0,2,0.4,1.1,0.0,0.2,0,0.00,0.00,0.00,0.84,50,-2092,20553,1229,3321,Harvey Elliott,Elliott,MID
295,29,15,1,FALSE,2023-08-27T15:30:00Z,1,2,3,32,0,0,0,0,0,0,0,0,0,0,0,3,2.2,1.7,0.0,0.4,0,0.00,0.01,0.01,0.75,49,-2771,18628,815,3586,Harvey Elliott,Elliott,MID
295,37,2,1,TRUE,2023-09-03T13:00:00Z,3,0,4,26,0,0,0,0,0,0,0,0,0,0,0,4,3.0,1.9,2.0,0.7,0,0.03,0.03,0.06,0.08,49,-1895,17269,594,2489,Harvey Elliott,Elliott,MID
296,9,7,0,FALSE,2023-08-13T15:30:00Z,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,50,0,1855,0,0,Fabio Henrique Tavares,Fabinho,MID
296,14,3,0,TRUE,2023-08-19T14:00:00Z,3,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,50,-620,1197,0,620,Fabio Henrique Tavares,Fabinho,MID
296,29,15,0,FALSE,2023-08-27T15:30:00Z,1,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,50,-203,1039,0,203,Fabio Henrique Tavares,Fabinho,MID
296,37,2,0,TRUE,2023-09-03T13:00:00Z,3,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,50,-100,945,0,100,Fabio Henrique Tavares,Fabinho,MID
297,9,7,2,FALSE,2023-08-13T15:30:00Z,1,1,1,65,0,0,0,1,0,0,0,0,0,0,0,5,8.0,10.9,2.0,2.1,1,0.00,0.05,0.05,1.04,75,0,527528,0,0,Cody Gakpo,Gakpo,FWD
297,14,3,2,TRUE,2023-08-19T14:00:00Z,3,1,2,62,0,0,0,1,0,0,0,0,0,0,0,10,5.6,11.8,11.0,2.8,1,0.24,0.04,0.28,0.19,75,-31755,570407,47557,79312,Cody Gakpo,Gakpo,FWD
297,29,15,1,FALSE,2023-08-27T15:30:00Z,1,2,3,57,0,0,0,1,0,0,0,0,0,0,0,2,4.6,10.6,4.0,1.9,1,0.00,0.00,0.00,1.25,74,-125154,462761,19028,144182,Cody Gakpo,Gakpo,FWD
297,37,2,1,TRUE,2023-09-03T13:00:00Z,3,0,4,25,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.3,4.0,0.3,0,0.00,0.01,0.01,0.08,74,-80836,391910,7654,88490,Cody Gakpo,Gakpo,FWD
298,9,7,0,FALSE,2023-08-13T15:30:00Z,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,45,0,24790,0,0,Joe Gomez,Gomez,DEF
298,14,3,1,TRUE,2023-08-19T14:00:00Z,3,1,2,14,0,0,0,0,0,0,0,0,0,0,0,4,3.6,0.8,0.0,0.4,0,0.00,0.00,0.00,0.84,45,-2163,28148,1403,3566,Joe Gomez,Gomez,DEF
298,29,15,1,FALSE,2023-08-27T15:30:00Z,1,2,3,57,0,0,0,0,0,0,0,0,0,0,0,4,13.0,0.1,4.0,1.7,0,0.01,0.00,0.01,1.34,45,-2003,27843,735,2738,Joe Gomez,Gomez,DEF
298,37,2,6,TRUE,2023-09-03T13:00:00Z,3,0,4,90,0,0,1,0,0,0,0,0,0,0,0,24,11.6,11.3,4.0,2.7,1,0.05,0.01,0.06,0.66,45,1158,31163,3411,2253,Joe Gomez,Gomez,DEF
299,9,7,0,FALSE,2023-08-13T15:30:00Z,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,50,0,1375,0,0,Jordan Henderson,Henderson,MID
299,14,3,0,TRUE,2023-08-19T14:00:00Z,3,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,50,-434,913,0,434,Jordan Henderson,Henderson,MID
299,29,15,0,FALSE,2023-08-27T15:30:00Z,1,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,50,-130,814,0,130,Jordan Henderson,Henderson,MID
299,37,2,0,TRUE,2023-09-03T13:00:00Z,3,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,50,-88,726,0,88,Jordan Henderson,Henderson,MID
300,9,7,1,FALSE,2023-08-13T15:30:00Z,1,1,1,24,0,0,0,0,0,0,0,0,0,0,0,1,4.6,1.8,0.0,0.6,0,0.00,0.01,0.01,0.24,50,0,11655,0,0,Curtis Jones,Jones,MID
300,14,3,0,TRUE,2023-08-19T14:00:00Z,3,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,50,-1302,11824,547,1849,Curtis Jones,Jones,MID
300,29,15,0,FALSE,2023-08-27T15:30:00Z,1,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,49,-3889,7969,41,3930,Curtis Jones,Jones,MID
300,37,2,3,TRUE,2023-09-03T13:00:00Z,3,0,4,63,0,0,1,0,0,0,0,0,0,0,0,11,3.0,1.8,2.0,0.7,1,0.00,0.01,0.01,0.57,49,-1649,6428,23,1672,Curtis Jones,Jones,MID
301,9,7,0,FALSE,2023-08-13T15:30:00Z,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,40,0,25754,0,0,Caoimhin Kelleher,Kelleher,GKP
301,14,3,0,TRUE,2023-08-19T14:00:00Z,3,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,40,-1043,27412,772,1815,Caoimhin Kelleher,Kelleher,GKP
301,29,15,0,FALSE,2023-08-27T15:30:00Z,1,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,40,-1083,27027,375,1458,Caoimhin Kelleher,Kelleher,GKP
301,37,2,0,TRUE,2023-09-03T13:00:00Z,3,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,40,-1129,26354,313,1442,Caoimhin Kelleher,Kelleher,GKP
302,9,7,2,FALSE,2023-08-13T15:30:00Z,1,1,1,90,0,0,0,1,0,0,0,0,0,0,0,14,24.4,0.6,2.0,2.7,1,0.00,0.00,0.00,1.28,50,0,109967,0,0,Ibrahima Konaté,Konaté,DEF
302,14,3,2,TRUE,2023-08-19T14:00:00Z,3,1,2,90,0,0,0,1,0,0,0,0,0,0,0,16,18.6,0.6,4.0,2.3,1,0.05,0.00,0.05,1.29,50,51617,216688,66162,14545,Ibrahima Konaté,Konaté,DEF
302,29,15,0,FALSE,2023-08-27T15:30:00Z,1,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,50,-27098,199682,16363,43461,Ibrahima Konaté,Konaté,DEF
302,37,2,0,TRUE,2023-09-03T13:00:00Z,3,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,50,-62109,137647,1011,63120,Ibrahima Konaté,Konaté,DEF
303,9,7,8,FALSE,2023-08-13T15:30:00Z,1,1,1,76,1,0,0,1,0,0,0,0,0,0,1,20,35.0,14.8,33.0,8.3,1,0.83,0.04,0.87,1.28,75,0,445306,0,0,Luis Díaz,Luis Díaz,MID
303,14,3,7,TRUE,2023-08-19T14:00:00Z,3,1,2,85,1,0,0,1,0,0,0,0,0,0,0,28,36.2,28.1,28.0,9.2,1,0.42,0.22,0.64,1.00,76,305197,911746,334046,28849,Luis Díaz,Luis Díaz,MID
303,29,15,1,FALSE,2023-08-27T15:30:00Z,1,2,3,32,0,0,0,1,0,0,0,0,0,0,0,3,3.0,3.1,17.0,2.3,1,0.07,0.00,0.07,0.65,77,275902,1261886,378502,102600,Luis Díaz,Luis Díaz,MID
303,37,2,3,TRUE,2023-09-03T13:00:00Z,3,0,4,64,0,0,1,0,0,0,0,0,0,0,0,3,0.0,2.3,13.0,1.5,1,0.03,0.06,0.09,0.57,77,-2567,1279074,132441,135008,Luis Díaz,Luis Díaz,MID
304,9,7,1,FALSE,2023-08-13T15:30:00Z,1,1,1,90,0,0,0,1,0,0,0,1,0,0,0,13,13.6,13.5,0.0,2.7,1,0.00,0.22,0.22,1.28,60,0,993930,0,0,Alexis Mac Allister,Mac Allister,MID
304,14,3,-2,TRUE,2023-08-19T14:00:00Z,3,1,2,57,0,0,0,1,0,0,0,0,1,0,0,1,7.8,7.9,0.0,1.6,1,0.00,0.05,0.05,2.38,60,-57686,1022382,45356,103042,Alexis Mac Allister,Mac Allister,MID
304,29,15,2,FALSE,2023-08-27T15:30:00Z,1,2,3,76,0,0,0,1,0,0,0,0,0,0,0,8,17.6,1.8,0.0,1.9,1,0.00,0.01,0.01,1.60,60,-417199,607408,6672,423871,Alexis Mac Allister,Mac Allister,MID
304,37,2,3,TRUE,2023-09-03T13:00:00Z,3,0,4,86,0,0,1,0,0,0,0,0,0,0,0,14,6.6,10.1,0.0,1.7,1,0.00,0.04,0.04,0.66,60,-88216,536871,7783,95999,Alexis Mac Allister,Mac Allister,MID
305,9,7,0,FALSE,2023-08-13T15:30:00Z,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,50,0,20829,0,0,Joel Matip,Matip,DEF
305,14,3,0,TRUE,2023-08-19T14:00:00Z,3,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,50,-2355,24028,1184,3539,Joel Matip,Matip,DEF
305,29,15,2,FALSE,2023-08-27T15:30:00Z,1,2,3,76,0,0,0,1,0,0,0,0,0,0,0,10,5.0,0.9,4.0,1.0,1,0.10,0.01,0.11,1.60,49,-2828,22733,835,3663,Joel Matip,Matip,DEF
305,37,2,6,TRUE,2023-09-03T13:00:00Z,3,0,4,90,0,0,1,0,0,0,0,0,0,0,0,24,12.8,11.5,10.0,3.4,1,0.30,0.01,0.31,0.66,49,3975,29726,6184,2209,Joel Matip,Matip,DEF
306,9,7,0,FALSE,2023-08-13T15:30:00Z,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,40,0,20671,0,0,Nathaniel Phillips,Phillips,DEF
306,14,3,0,TRUE,2023-08-19T14:00:00Z,3,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,40,-1409,23303,1127,2536,Nathaniel Phillips,Phillips,DEF
306,29,15,0,FALSE,2023-08-27T15:30:00Z,1,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,40,-1489,23076,852,2341,Nathaniel Phillips,Phillips,DEF
306,37,2,0,TRUE,2023-09-03T13:00:00Z,3,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,40,-2055,21684,454,2509,Nathaniel Phillips,Phillips,DEF
307,9,7,2,FALSE,2023-08-13T15:30:00Z,1,1,1,90,0,0,0,1,0,0,0,0,0,0,0,16,26.4,12.6,2.0,4.1,1,0.00,0.01,0.01,1.28,65,0,293741,0,0,Andrew Robertson,Robertson,DEF
